lake,gear,sample,lat,long,Alosa_pseudoharengus,Ambloplites_rupestris,Ameiurus_melas,Ameiurus_natalis,Ameiurus_nebulosus,Amia_calva,Aplodinotus_grunniens,Catostomus_commersonii,Chrosomus_eos,Coregonus_artedi,Coregonus_clupeaformis,Cottidae,Cottus_cognatus,Culaea_inconstans,Cyprinella_spiloptera,Cyprinus_carpio,Dorosoma_cepedianum,Erimyzon_sucetta,Esox_americanus,Esox_lucius,Esox_masquinongy,Etheostoma_caeruleum,Etheostoma_exile,Etheostoma_nigrum,Fundulus_diaphanus,Hypentelium_nigricans,Ichthyomyzon_castaneus,Ictalurus_punctatus,Labidesthes_sicculus,Lepisosteus_oculatus,Lepisosteus_osseus,Lepomis_cyanellus,Lepomis_gibbosus,Lepomis_gulosus,Lepomis_macrochirus,Lepomis_megalotis,Lepomis_microlophus,Lota_lota,Luxilus_cornutus,Micropterus_dolomieu,Micropterus_salmoides,Morone_americana,Moxostoma_anisurum,Moxostoma_erythrurum,Moxostoma_macrolepidotum,Moxostoma_valenciennesi,Neogobius_melanostomus,Nocomis_biguttatus,Notemigonus_crysoleucas,Notropis_atherinoides,Notropis_heterodon,Notropis_heterolepis,Notropis_hudsonius,Notropis_stramineus,Notropis_volucellus,Noturus_gyrinus,Oncorhynchus_mykiss,Oncorhynchus_tshawytscha,Perca_flavescens,Percina_caprodes,Petromyzon_marinus,Pimephales_notatus,Pomoxis_nigromaculatus,Pungitius_pungitius,Rhinichthys_atratulus,Rhinichthys_cataractae,Salmo_salar,Salmo_trutta,Salvelinus_fontinalis,Salvelinus_fontinalis_._Salvelinus_namaycush,Salvelinus_namaycush,Sander_vitreus,Semotilus_atromaculatus,Umbra_limi,group,dist2trad,Carpiodes_carpio,Mylopharyngodon_piceus,Cottus_bairdii,Percina_maculata,Osmerus_mordax,Etheostoma_spectabile,Carassius_auratus
Big Manistique,surface,MAN_11,46.230746,-85.742907,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,309,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_12,46.224978,-85.732572,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,432,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_13,46.21851,-85.726892,NA,489,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,314,0,0,0,395,0,NA,NA,0,NA,NA,NA,0,NA,0,568,NA,NA,NA,NA,0,658,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,174,0,0,NA,NA,0,0,225,0,0,0,0
Big Manistique,benthic,MAN_14,46.230304,-85.726898,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,163,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,421,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_15,46.23038,-85.726241,NA,183,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_16,46.236959,-85.737538,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,66,0,0,0,0,NA,413,0,0,0,501,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,354,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_17,46.240546,-85.733674,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,348,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_18,46.251025,-85.727811,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,28,0,0,0,0,NA,315,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,460,NA,NA,NA,NA,940,5527,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,327,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_19,46.261002,-85.730744,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_20,46.262059,-85.731112,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,622,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_21,46.26863,-85.719332,NA,20,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,150,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,173,127,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_22,46.265854,-85.730529,NA,340,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,243,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_23,46.266381,-85.733469,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,148,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_24,46.264518,-85.73544,NA,221,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5893,0,0,0,0,NA,185,0,0,20,66,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_25,46.245891,-85.738098,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_26,46.253844,-85.744656,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,73,0,0,0,352,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,404,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,107,0,0,0,0
Big Manistique,surface,MAN_27,46.239629,-85.76334,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,364,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_28,46.241026,-85.762733,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,258,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_29,46.241181,-85.757588,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_30,46.241113,-85.752093,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_31,46.244245,-85.763755,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_32,46.244356,-85.767769,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1043,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,1695,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_33,46.241958,-85.776641,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_34,46.229059,-85.79828,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1314,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,106,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,2922,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_35,46.222835,-85.806825,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_36,46.244532,-85.797732,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1537,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_37,46.250249,-85.788992,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,1216,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_38,46.253156,-85.803812,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,2100,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,1497,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_39,46.254733,-85.806704,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1204,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,404,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_40,46.264008,-85.817643,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_41,46.261899,-85.819507,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1374,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_42,46.25808,-85.842294,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,202,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,96,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_43,46.256177,-85.841028,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1048,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,411,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_44,46.246644,-85.850738,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_45,46.254845,-85.835997,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_46,46.248662,-85.835718,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1407,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_47,46.240968,-85.833456,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,11,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_48,46.25298,-85.81558,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,18,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_49,46.250025,-85.804514,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2106,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_50,46.242086,-85.804208,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,678,0,0,0,907,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,828,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_51,46.239112,-85.811116,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,791,0,0,0,2994,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_52,46.232161,-85.814193,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1274,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_53,46.2261,-85.818413,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,surface,MAN_54,46.222477,-85.831635,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,3286,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_55,46.217761,-85.811161,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Brevoort Lake,Boomshocker,63,46.01021,-84.97875,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA
Brevoort Lake,Small Mesh Fyke Net,4,46.01596,-84.97713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,43,0,NA,NA,NA,NA,NA,NA,NA
Brevoort Lake,Small Mesh Fyke Net,5,46.01075,-84.96822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,NA,NA,NA,NA,NA,NA,NA
Brevoort Lake,Boomshocker,64,46.00913,-84.9073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1002,0,NA,NA,NA,NA,NA,NA,NA
Brevoort Lake,Boomshocker,65,45.98498,-84.88903,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,13,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,NA,NA,NA,NA,NA,NA,NA
Brevoort Lake,Experimental Gillnet,17,45.99754,-84.90994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,NA,NA,NA,NA,NA,NA,NA
Brevoort Lake,Experimental Gillnet,18,45.99289,-84.90544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,NA,NA,NA,NA,NA,NA,NA
Brevoort Lake,Experimental Gillnet,19,45.99186,-84.89593,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006,0,NA,NA,NA,NA,NA,NA,NA
Brevoort Lake,Experimental Gillnet,37,45.9957,-84.91066,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1007,0,NA,NA,NA,NA,NA,NA,NA
Brevoort Lake,Experimental Gillnet,38,45.99446,-84.92484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1008,0,NA,NA,NA,NA,NA,NA,NA
Brevoort Lake,Experimental Gillnet,39,46.00338,-84.92525,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,0,NA,NA,NA,NA,NA,NA,NA
