lake,gear,sample,lat,long,Alosa_pseudoharengus,Ambloplites_rupestris,Ameiurus_melas,Ameiurus_natalis,Ameiurus_nebulosus,Amia_calva,Aplodinotus_grunniens,Catostomus_commersonii,Chrosomus_eos,Coregonus_artedi,Coregonus_clupeaformis,Cottidae,Cottus_cognatus,Culaea_inconstans,Cyprinella_spiloptera,Cyprinus_carpio,Dorosoma_cepedianum,Erimyzon_sucetta,Esox_americanus,Esox_lucius,Esox_masquinongy,Etheostoma_caeruleum,Etheostoma_exile,Etheostoma_nigrum,Fundulus_diaphanus,Hypentelium_nigricans,Ichthyomyzon_castaneus,Ictalurus_punctatus,Labidesthes_sicculus,Lepisosteus_oculatus,Lepisosteus_osseus,Lepomis_cyanellus,Lepomis_gibbosus,Lepomis_gulosus,Lepomis_macrochirus,Lepomis_megalotis,Lepomis_microlophus,Lota_lota,Luxilus_cornutus,Micropterus_dolomieu,Micropterus_salmoides,Morone_americana,Moxostoma_anisurum,Moxostoma_erythrurum,Moxostoma_macrolepidotum,Moxostoma_valenciennesi,Neogobius_melanostomus,Nocomis_biguttatus,Notemigonus_crysoleucas,Notropis_atherinoides,Notropis_heterodon,Notropis_heterolepis,Notropis_hudsonius,Notropis_stramineus,Notropis_volucellus,Noturus_gyrinus,Oncorhynchus_mykiss,Oncorhynchus_tshawytscha,Perca_flavescens,Percina_caprodes,Petromyzon_marinus,Pimephales_notatus,Pomoxis_nigromaculatus,Pungitius_pungitius,Rhinichthys_atratulus,Rhinichthys_cataractae,Salmo_salar,Salmo_trutta,Salvelinus_fontinalis,Salvelinus_fontinalis_._Salvelinus_namaycush,Salvelinus_namaycush,Sander_vitreus,Semotilus_atromaculatus,Umbra_limi,group,dist2trad,Acipenser_fulvescens,Coregonus_spp,Notropis_spp,Rhinichthys_obtusus,Pimephales_promelas,Ictiobus_cyprinellus,Percopsis_omiscomaycus,Percina_maculata,Noturus_flavus,Phoxinus_eos,Osmerus_mordax,Pomoxis_annularis,Phoxinus_neogaeus,Margariscus_margarita,Carassius_auratus,Hybognathus_hankinsoni,Alosa_spp,Ameiurus_spp,Luxilus_spp,Lepisosteus_spp,Cottus_spp,Oncorhynchus_spp,Salmo_spp,Ctenopharyngodon_spp,Sander_spp,Esox_spp,Ichthyomyzon_spp,Moxostoma_spp,Coregonus_pidschian,Noturus_miurus
Big Manistique,surface,MAN_04,46.234453,-85.786205,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,268,NA,NA,0,NA,NA,3804,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_05,46.231737,-85.766491,NA,0,NA,NA,NA,0,0,6230,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,322,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,3300,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,4264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_06,46.225314,-85.760382,NA,0,NA,NA,NA,0,0,676,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1627,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,10818,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_07,46.21622,-85.751349,NA,0,NA,NA,NA,0,0,5861,NA,NA,NA,NA,NA,0,0,0,0,0,NA,269,0,0,0,549,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,497,NA,NA,0,NA,NA,8975,0,0,1107,0,0,NA,0,NA,0,0,NA,0,529,0,0,NA,NA,0,0,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0
Big Manistique,benthic,MAN_08,46.216071,-85.747401,NA,0,NA,NA,NA,0,0,7744,NA,NA,NA,NA,NA,0,0,0,0,0,NA,656,0,0,0,256,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,8543,461,0,0,0,0,NA,0,NA,0,0,NA,0,1103,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_09,46.227809,-85.749389,NA,0,NA,NA,NA,0,0,608,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,5054,0,0,0,0,0,NA,0,NA,0,0,NA,0,154,0,0,NA,NA,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_10,46.227398,-85.746788,NA,0,NA,NA,NA,0,0,1454,NA,NA,NA,NA,NA,0,0,0,0,0,NA,258,0,0,0,372,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,174,NA,NA,0,NA,NA,1874,0,0,0,0,0,NA,0,NA,0,0,NA,0,1036,0,0,NA,NA,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_11,46.230746,-85.742907,NA,0,NA,NA,NA,0,0,529,NA,NA,NA,NA,NA,0,0,0,0,0,NA,158,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,65,NA,NA,0,NA,NA,604,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_12,46.224978,-85.732572,NA,0,NA,NA,NA,0,0,581,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,706,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,442,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,4698,134,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_13,46.21851,-85.726892,NA,190,NA,NA,NA,0,0,1298,NA,NA,NA,NA,NA,0,0,0,0,0,NA,985,0,0,127,104,0,0,NA,0,0,NA,NA,0,0,0,1094,0,0,0,NA,551,694,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,7838,0,0,1135,0,0,NA,0,NA,0,0,NA,0,115,0,0,NA,NA,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,109,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_14,46.230304,-85.726898,NA,0,NA,NA,NA,0,0,563,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,420,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_15,46.23038,-85.726241,NA,0,NA,NA,NA,0,0,6066,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,1217,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,6310,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_16,46.236959,-85.737538,NA,0,NA,NA,NA,0,0,3193,NA,NA,NA,NA,NA,221,0,0,0,0,NA,116,0,0,0,771,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,333,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,10116,0,0,171,0,0,NA,0,NA,0,0,NA,0,853,0,0,NA,NA,0,0,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
Big Manistique,benthic,MAN_17,46.240546,-85.733674,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,3936,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_18,46.251025,-85.727811,NA,0,NA,NA,NA,0,0,2454,NA,NA,NA,NA,NA,303,0,0,0,0,NA,351,0,0,0,150,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,1507,5906,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,10669,324,0,816,0,0,NA,0,NA,0,0,NA,0,497,0,0,NA,NA,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_19,46.261002,-85.730744,NA,0,NA,NA,NA,0,0,1129,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,977,0,0,NA,0,0,NA,NA,0,846,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,7561,0,0,635,0,0,NA,0,NA,0,0,NA,0,532,0,0,NA,NA,0,0,3299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_20,46.262059,-85.731112,NA,0,NA,NA,NA,0,0,8816,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,692,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,7103,0,0,0,0,0,NA,0,NA,0,0,NA,0,2273,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
Big Manistique,surface,MAN_21,46.26863,-85.719332,NA,0,NA,NA,NA,0,0,5735,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,125,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,208,0,0,NA,NA,NA,NA,0,0,0,0,0,0,139,NA,NA,0,NA,NA,7661,0,0,0,0,0,NA,0,NA,0,0,NA,0,122,220,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_22,46.265854,-85.730529,NA,0,NA,NA,NA,0,0,2574,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,293,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,5192,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_23,46.266381,-85.733469,NA,0,NA,NA,NA,0,0,1146,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,176,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,2195,72,0,158,0,0,NA,0,NA,0,0,NA,0,576,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_24,46.264518,-85.73544,NA,135,NA,NA,NA,0,0,1883,NA,NA,NA,NA,NA,8557,0,0,0,0,NA,44,0,0,0,0,0,0,NA,0,0,NA,NA,0,227,0,0,0,0,0,NA,0,440,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,9727,71,0,177,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_25,46.245891,-85.738098,NA,0,NA,NA,NA,0,0,8200,NA,NA,NA,NA,NA,0,0,0,0,0,NA,306,0,0,0,323,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,562,NA,NA,0,NA,NA,9630,0,0,981,0,0,NA,0,NA,0,0,NA,0,1033,0,0,NA,NA,0,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_26,46.253844,-85.744656,NA,0,NA,NA,NA,0,0,3217,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1368,0,0,NA,0,0,NA,NA,0,273,0,0,0,0,0,NA,573,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,10945,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_27,46.239629,-85.76334,NA,0,NA,NA,NA,0,0,3953,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,968,0,0,NA,NA,NA,NA,0,0,0,0,0,0,620,NA,NA,0,NA,NA,3543,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_28,46.241026,-85.762733,NA,0,NA,NA,NA,0,0,4299,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,7977,0,0,0,0,0,NA,0,NA,0,0,NA,0,1307,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_29,46.241181,-85.757588,NA,0,NA,NA,NA,0,0,6806,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,2062,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,1926,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_30,46.241113,-85.752093,NA,0,NA,NA,NA,0,0,6675,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1388,NA,NA,0,NA,NA,30,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_31,46.244245,-85.763755,NA,0,NA,NA,NA,0,0,4665,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1201,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,10361,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_32,46.244356,-85.767769,NA,0,NA,NA,NA,0,0,5069,NA,NA,NA,NA,NA,0,0,0,0,0,NA,328,0,0,0,2085,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,13253,0,0,0,0,0,NA,0,NA,0,0,NA,0,3989,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0
Big Manistique,surface,MAN_33,46.241958,-85.776641,NA,0,NA,NA,NA,0,0,4284,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,2898,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,3758,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_34,46.229059,-85.79828,NA,0,NA,NA,NA,0,0,428,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,849,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,426,NA,NA,0,NA,NA,9213,134,0,757,0,0,NA,0,NA,0,0,NA,0,2354,0,0,NA,NA,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0
Big Manistique,surface,MAN_35,46.222835,-85.806825,NA,0,NA,NA,NA,0,0,411,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_36,46.244532,-85.797732,NA,0,NA,NA,NA,0,0,1601,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,760,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,3037,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_37,46.250249,-85.788992,NA,1435,NA,NA,NA,0,0,3882,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,1337,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,3551,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_38,46.253156,-85.803812,NA,0,NA,NA,NA,0,0,3878,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,5271,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,691,0,0,2838,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3402,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_39,46.254733,-85.806704,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,1291,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,5011,0,0,505,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_40,46.264008,-85.817643,NA,0,NA,NA,NA,0,0,3302,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,5614,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_41,46.261899,-85.819507,NA,0,NA,NA,NA,0,0,2428,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,645,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,5320,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_42,46.25808,-85.842294,NA,0,NA,NA,NA,0,0,290,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,10149,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_43,46.256177,-85.841028,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,363,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,3360,0,0,0,0,0,NA,0,NA,0,0,NA,0,142,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_44,46.246644,-85.850738,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,3483,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,2812,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_45,46.254845,-85.835997,NA,0,NA,NA,NA,0,0,1642,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1228,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,3874,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_46,46.248662,-85.835718,NA,0,NA,NA,NA,0,0,1331,NA,NA,NA,NA,NA,0,0,0,0,0,NA,43,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,893,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_47,46.240968,-85.833456,NA,0,NA,NA,NA,0,0,1555,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,2146,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,543,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,5746,0,0,3782,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,4439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_48,46.25298,-85.81558,NA,0,NA,NA,NA,0,0,294,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1405,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,5225,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,benthic,MAN_49,46.250025,-85.804514,NA,0,NA,NA,NA,0,0,3134,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,3030,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,672,0,0,2641,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Manistique,surface,MAN_50,46.242086,-85.804208,NA,0,NA,NA,NA,0,0,1854,NA,NA,NA,NA,NA,0,0,0,0,0,NA,965,0,0,0,98,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,8216,0,0,2029,0,0,NA,0,NA,0,0,NA,0,915,0,0,NA,NA,0,0,11208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
