"lake","gear","species","detect"
"Haithco Lake","surface_12s","Amia_calva",0
"Haithco Lake","surface_12s","Amia_calva",0
"Haithco Lake","benthic_12s","Amia_calva",0
"Haithco Lake","small mesh fyke net","Amia_calva",0
"Haithco Lake","surface_12s","Amia_calva",0
"Haithco Lake","surface_12s","Amia_calva",0
"Haithco Lake","surface_12s","Amia_calva",0
"Haithco Lake","surface_12s","Amia_calva",0
"Haithco Lake","benthic_12s","Amia_calva",0
"Haithco Lake","surface_12s","Amia_calva",0
"Haithco Lake","surface_12s","Amia_calva",0
"Haithco Lake","surface_12s","Amia_calva",0
"Haithco Lake","benthic_12s","Amia_calva",0
"Haithco Lake","surface_12s","Amia_calva",0
"Haithco Lake","benthic_12s","Amia_calva",0
"Haithco Lake","surface_12s","Amia_calva",0
"Holloway Reservoir","boomshocker","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",1
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","seine","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","boomshocker","Amia_calva",0
"Holloway Reservoir","boomshocker","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",1
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","large mesh fyke net","Amia_calva",0
"Holloway Reservoir","seine","Amia_calva",0
"Holloway Reservoir","seine","Amia_calva",0
"Holloway Reservoir","seine","Amia_calva",0
"Holloway Reservoir","seine","Amia_calva",0
"Holloway Reservoir","seine","Amia_calva",0
"Holloway Reservoir","seine","Amia_calva",0
"Holloway Reservoir","seine","Amia_calva",0
"Holloway Reservoir","seine","Amia_calva",0
"Holloway Reservoir","seine","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","small mesh fyke net","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",1
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",1
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Holloway Reservoir","benthic_12s","Amia_calva",0
"Holloway Reservoir","surface_12s","Amia_calva",0
"Long Lake","boomshocker","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",1
"Long Lake","boomshocker","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","boomshocker","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","experimental gillnet","Amia_calva",0
"Long Lake","benthic_12s","Amia_calva",0
"Long Lake","experimental gillnet","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","experimental gillnet","Amia_calva",0
"Long Lake","benthic_12s","Amia_calva",0
"Long Lake","experimental gillnet","Amia_calva",0
"Long Lake","benthic_12s","Amia_calva",0
"Long Lake","large mesh fyke net","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","large mesh fyke net","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","large mesh fyke net","Amia_calva",0
"Long Lake","benthic_12s","Amia_calva",1
"Long Lake","large mesh fyke net","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","large mesh fyke net","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","large mesh fyke net","Amia_calva",0
"Long Lake","benthic_12s","Amia_calva",0
"Long Lake","seine","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","seine","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",1
"Long Lake","benthic_12s","Amia_calva",1
"Long Lake","seine","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","small mesh fyke net","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","small mesh fyke net","Amia_calva",0
"Long Lake","benthic_12s","Amia_calva",0
"Long Lake","small mesh fyke net","Amia_calva",0
"Long Lake","benthic_12s","Amia_calva",0
"Long Lake","small mesh fyke net","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","large mesh fyke net","Amia_calva",0
"Long Lake","large mesh fyke net","Amia_calva",0
"Long Lake","large mesh fyke net","Amia_calva",0
"Long Lake","seine","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",1
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",1
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","benthic_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","benthic_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Long Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","boomshocker","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","boomshocker","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","boomshocker","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","experimental gillnet","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","experimental gillnet","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","experimental gillnet","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","experimental gillnet","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","large mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","large mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","large mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","large mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","large mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","large mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","large mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","large mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","large mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","seine","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","seine","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","small mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","small mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","small mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","small mesh fyke net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","trap net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","trap net","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Ocqueoc Lake","surface_12s","Amia_calva",0
"Ocqueoc Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","boomshocker","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","boomshocker","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","boomshocker","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","experimental gillnet","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","experimental gillnet","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","experimental gillnet","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","experimental gillnet","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","experimental gillnet","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","large mesh fyke net","Amia_calva",1
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","large mesh fyke net","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","large mesh fyke net","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","large mesh fyke net","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","benthic_12s","Amia_calva",1
"Pentwater Lake","large mesh fyke net","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","large mesh fyke net","Amia_calva",1
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","large mesh fyke net","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","large mesh fyke net","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","seine","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","seine","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","benthic_12s","Amia_calva",1
"Pentwater Lake","seine","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","seine","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","small mesh fyke net","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","benthic_12s","Amia_calva",1
"Pentwater Lake","small mesh fyke net","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","benthic_12s","Amia_calva",1
"Pentwater Lake","small mesh fyke net","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","small mesh fyke net","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","benthic_12s","Amia_calva",1
"Pentwater Lake","small mesh fyke net","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","experimental gillnet","Amia_calva",0
"Pentwater Lake","large mesh fyke net","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",1
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",1
"Pentwater Lake","benthic_12s","Amia_calva",1
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","benthic_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Pentwater Lake","surface_12s","Amia_calva",0
"Thompson Lake","boomshocker","Amia_calva",0
"Thompson Lake","surface_12s","Amia_calva",0
"Thompson Lake","boomshocker","Amia_calva",0
"Thompson Lake","benthic_12s","Amia_calva",0
"Thompson Lake","boomshocker","Amia_calva",0
"Thompson Lake","surface_12s","Amia_calva",0
"Thompson Lake","experimental gillnet","Amia_calva",0
"Thompson Lake","surface_12s","Amia_calva",0
"Thompson Lake","large mesh fyke net","Amia_calva",0
"Thompson Lake","surface_12s","Amia_calva",0
"Thompson Lake","large mesh fyke net","Amia_calva",0
"Thompson Lake","surface_12s","Amia_calva",0
"Thompson Lake","large mesh fyke net","Amia_calva",0
"Thompson Lake","surface_12s","Amia_calva",0
"Thompson Lake","large mesh fyke net","Amia_calva",0
"Thompson Lake","surface_12s","Amia_calva",0
"Thompson Lake","large mesh fyke net","Amia_calva",0
"Thompson Lake","surface_12s","Amia_calva",0
"Thompson Lake","large mesh fyke net","Amia_calva",0
